"Flow Number, Seq",Start TimeStamp,Finish TimeStamp,Protocol,Src IP,Src Port,Dst IP,Dst Port,ICMP ID,Type,ID Sub/Technique,#Attack Messages,#Attack Instances
28,1519146857.815003,1519146857.815003,TCP,18.218.55.126,63466,172.31.69.25,80,,P,T1498.001,1,1
29,1519146857.815015,1519146857.815015,TCP,18.218.55.126,63504,172.31.69.25,80,,P,T1498.001,1,1
30,1519146857.815037,1519146857.815037,TCP,18.218.55.126,63469,172.31.69.25,80,,P,T1498.001,1,1
31,1519146857.815088,1519146857.815088,TCP,18.218.55.126,63493,172.31.69.25,80,,P,T1498.001,1,1
32,1519146857.815091,1519146857.815091,TCP,18.218.55.126,63427,172.31.69.25,80,,P,T1498.001,1,1
33,1519146857.815093,1519146857.815093,TCP,18.218.55.126,63462,172.31.69.25,80,,P,T1498.001,1,1
34,1519146857.815107,1519146857.815107,TCP,18.218.55.126,63492,172.31.69.25,80,,P,T1498.001,1,1
35,1519146857.815198,1519146857.815198,TCP,18.218.55.126,63405,172.31.69.25,80,,P,T1498.001,1,1
36,1519146857.815201,1519146857.815201,TCP,18.218.55.126,63414,172.31.69.25,80,,P,T1498.001,1,1
37,1519146857.815203,1519146857.815203,TCP,18.218.55.126,63472,172.31.69.25,80,,P,T1498.001,1,1
38,1519146857.815241,1519146857.815241,TCP,18.218.55.126,63485,172.31.69.25,80,,P,T1498.001,1,1
39,1519146857.815313,1519146857.815313,TCP,18.218.55.126,63490,172.31.69.25,80,,P,T1498.001,1,1
40,1519146857.815314,1519146857.815314,TCP,18.218.55.126,63437,172.31.69.25,80,,P,T1498.001,1,1
41,1519146857.815337,1519146857.815337,TCP,18.218.55.126,63423,172.31.69.25,80,,P,T1498.001,1,1
42,1519146857.815338,1519146857.815338,TCP,18.218.55.126,63477,172.31.69.25,80,,P,T1498.001,1,1
43,1519146857.815362,1519146857.815362,TCP,18.218.55.126,63418,172.31.69.25,80,,P,T1498.001,1,1
44,1519146857.815364,1519146857.815364,TCP,18.218.55.126,63403,172.31.69.25,80,,P,T1498.001,1,1
45,1519146857.815382,1519146857.815382,TCP,18.218.55.126,63382,172.31.69.25,80,,P,T1498.001,1,1
46,1519146857.815383,1519146857.815383,TCP,18.218.55.126,63500,172.31.69.25,80,,P,T1498.001,1,1
47,1519146857.815384,1519146857.815384,TCP,18.218.55.126,63422,172.31.69.25,80,,P,T1498.001,1,1
48,1519146857.815401,1519146857.815401,TCP,18.218.55.126,63381,172.31.69.25,80,,P,T1498.001,1,1
49,1519146857.815402,1519146857.815402,TCP,18.218.55.126,63402,172.31.69.25,80,,P,T1498.001,1,1
50,1519146857.815432,1519146857.815432,TCP,18.218.55.126,63480,172.31.69.25,80,,P,T1498.001,1,1
51,1519146857.815449,1519146857.815449,TCP,18.218.55.126,63473,172.31.69.25,80,,P,T1498.001,1,1
52,1519146857.815461,1519146857.815461,TCP,18.218.55.126,63421,172.31.69.25,80,,P,T1498.001,1,1
53,1519146857.815462,1519146857.815462,TCP,18.218.55.126,63484,172.31.69.25,80,,P,T1498.001,1,1
54,1519146857.815497,1519146857.815497,TCP,18.218.55.126,63478,172.31.69.25,80,,P,T1498.001,1,1
55,1519146857.8155,1519146857.8155,TCP,18.218.55.126,63440,172.31.69.25,80,,P,T1498.001,1,1
56,1519146857.815526,1519146857.815526,TCP,18.218.55.126,63502,172.31.69.25,80,,P,T1498.001,1,1
57,1519146857.815682,1519146857.815682,TCP,18.218.55.126,63400,172.31.69.25,80,,P,T1498.001,1,1
58,1519146857.815707,1519146857.815707,TCP,18.218.55.126,63479,172.31.69.25,80,,P,T1498.001,1,1
59,1519146857.81571,1519146857.81571,TCP,18.218.55.126,63399,172.31.69.25,80,,P,T1498.001,1,1
60,1519146857.815712,1519146857.815712,TCP,18.218.55.126,63439,172.31.69.25,80,,P,T1498.001,1,1
61,1519146857.815714,1519146857.815714,TCP,18.218.55.126,63460,172.31.69.25,80,,P,T1498.001,1,1
62,1519146857.815715,1519146857.815715,TCP,18.218.55.126,63465,172.31.69.25,80,,P,T1498.001,1,1
63,1519146857.815716,1519146857.815716,TCP,18.218.55.126,63433,172.31.69.25,80,,P,T1498.001,1,1
64,1519146857.815718,1519146857.815718,TCP,18.218.55.126,63410,172.31.69.25,80,,P,T1498.001,1,1
65,1519146857.81572,1519146857.81572,TCP,18.218.55.126,63428,172.31.69.25,80,,P,T1498.001,1,1
66,1519146857.81572,1519146857.81572,TCP,18.218.55.126,63506,172.31.69.25,80,,P,T1498.001,1,1
67,1519146857.815729,1519146857.815729,TCP,18.218.55.126,63396,172.31.69.25,80,,P,T1498.001,1,1
68,1519146857.815805,1519146857.815805,TCP,18.218.55.126,63394,172.31.69.25,80,,P,T1498.001,1,1
69,1519146857.815889,1519146857.815889,TCP,18.218.55.126,63392,172.31.69.25,80,,P,T1498.001,1,1
70,1519146857.815892,1519146857.815892,TCP,18.218.55.126,63442,172.31.69.25,80,,P,T1498.001,1,1
71,1519146857.815895,1519146857.815895,TCP,18.218.55.126,63391,172.31.69.25,80,,P,T1498.001,1,1
72,1519146857.815896,1519146857.815896,TCP,18.218.55.126,63499,172.31.69.25,80,,P,T1498.001,1,1
73,1519146857.815913,1519146857.815913,TCP,18.218.55.126,63455,172.31.69.25,80,,P,T1498.001,1,1
74,1519146857.815915,1519146857.815915,TCP,18.218.55.126,63441,172.31.69.25,80,,P,T1498.001,1,1
75,1519146857.815934,1519146857.815934,TCP,18.218.55.126,63498,172.31.69.25,80,,P,T1498.001,1,1
76,1519146857.815952,1519146857.815952,TCP,18.218.55.126,63486,172.31.69.25,80,,P,T1498.001,1,1
77,1519146857.815978,1519146857.815978,TCP,18.218.55.126,63416,172.31.69.25,80,,P,T1498.001,1,1
78,1519146857.815979,1519146857.815979,TCP,18.218.55.126,63454,172.31.69.25,80,,P,T1498.001,1,1
79,1519146857.815983,1519146857.815983,TCP,18.218.55.126,63425,172.31.69.25,80,,P,T1498.001,1,1
80,1519146857.816014,1519146857.816014,TCP,18.218.55.126,63489,172.31.69.25,80,,P,T1498.001,1,1
81,1519146857.816027,1519146857.816027,TCP,18.218.55.126,63468,172.31.69.25,80,,P,T1498.001,1,1
82,1519146857.816042,1519146857.816042,TCP,18.218.55.126,63424,172.31.69.25,80,,P,T1498.001,1,1
83,1519146857.816055,1519146857.816055,TCP,18.218.55.126,63443,172.31.69.25,80,,P,T1498.001,1,1
84,1519146857.816077,1519146857.816077,TCP,18.218.55.126,63474,172.31.69.25,80,,P,T1498.001,1,1
85,1519146857.816095,1519146857.816095,TCP,18.218.55.126,63453,172.31.69.25,80,,P,T1498.001,1,1
86,1519146857.816096,1519146857.816096,TCP,18.218.55.126,63406,172.31.69.25,80,,P,T1498.001,1,1
87,1519146857.816121,1519146857.816121,TCP,18.218.55.126,63419,172.31.69.25,80,,P,T1498.001,1,1
88,1519146857.816146,1519146857.816146,TCP,18.218.55.126,63496,172.31.69.25,80,,P,T1498.001,1,1
89,1519146857.816192,1519146857.816192,TCP,18.218.55.126,63445,172.31.69.25,80,,P,T1498.001,1,1
90,1519146857.81623,1519146857.81623,TCP,18.218.55.126,63467,172.31.69.25,80,,P,T1498.001,1,1
91,1519146857.816232,1519146857.816232,TCP,18.218.55.126,63430,172.31.69.25,80,,P,T1498.001,1,1
92,1519146857.816234,1519146857.816234,TCP,18.218.55.126,63452,172.31.69.25,80,,P,T1498.001,1,1
93,1519146857.816254,1519146857.816254,TCP,18.218.55.126,63444,172.31.69.25,80,,P,T1498.001,1,1
94,1519146857.816299,1519146857.816299,TCP,18.218.55.126,63429,172.31.69.25,80,,P,T1498.001,1,1
95,1519146857.816302,1519146857.816302,TCP,18.218.55.126,63505,172.31.69.25,80,,P,T1498.001,1,1
96,1519146857.816315,1519146857.816315,TCP,18.218.55.126,63487,172.31.69.25,80,,P,T1498.001,1,1
97,1519146857.816327,1519146857.816327,TCP,18.218.55.126,63404,172.31.69.25,80,,P,T1498.001,1,1
98,1519146857.81635,1519146857.81635,TCP,18.218.55.126,63446,172.31.69.25,80,,P,T1498.001,1,1
99,1519146857.816351,1519146857.816351,TCP,18.218.55.126,63380,172.31.69.25,80,,P,T1498.001,1,1
100,1519146857.816372,1519146857.816372,TCP,18.218.55.126,63448,172.31.69.25,80,,P,T1498.001,1,1
101,1519146857.816395,1519146857.816395,TCP,18.218.55.126,63451,172.31.69.25,80,,P,T1498.001,1,1
102,1519146857.816398,1519146857.816398,TCP,18.218.55.126,63379,172.31.69.25,80,,P,T1498.001,1,1
103,1519146857.816422,1519146857.816422,TCP,18.218.55.126,63449,172.31.69.25,80,,P,T1498.001,1,1
104,1519146857.81649,1519146857.81649,TCP,18.218.55.126,63447,172.31.69.25,80,,P,T1498.001,1,1
105,1519146857.816493,1519146857.816493,TCP,18.218.55.126,63450,172.31.69.25,80,,P,T1498.001,1,1
106,1519146857.816494,1519146857.816494,TCP,18.218.55.126,63488,172.31.69.25,80,,P,T1498.001,1,1
107,1519146857.816498,1519146857.816498,TCP,18.218.55.126,63412,172.31.69.25,80,,P,T1498.001,1,1
108,1519146857.816519,1519146857.816519,TCP,18.218.55.126,63483,172.31.69.25,80,,P,T1498.001,1,1
109,1519146857.816532,1519146857.816532,TCP,18.218.55.126,63383,172.31.69.25,80,,P,T1498.001,1,1
110,1519146857.816581,1519146857.816581,TCP,18.218.55.126,63401,172.31.69.25,80,,P,T1498.001,1,1
111,1519146857.816583,1519146857.816583,TCP,18.218.55.126,63458,172.31.69.25,80,,P,T1498.001,1,1
112,1519146857.816601,1519146857.816601,TCP,18.218.55.126,63426,172.31.69.25,80,,P,T1498.001,1,1
113,1519146857.827499,1519146857.827499,TCP,18.218.55.126,63457,172.31.69.25,80,,P,T1498.001,1,1
114,1519146857.827525,1519146857.827525,TCP,18.218.55.126,63390,172.31.69.25,80,,P,T1498.001,1,1
115,1519146857.827557,1519146857.827557,TCP,18.218.55.126,63436,172.31.69.25,80,,P,T1498.001,1,1
116,1519146857.827593,1519146857.827593,TCP,18.218.55.126,63463,172.31.69.25,80,,P,T1498.001,1,1
117,1519146857.827613,1519146857.827613,TCP,18.218.55.126,63415,172.31.69.25,80,,P,T1498.001,1,1
118,1519146857.827638,1519146857.827638,TCP,18.218.55.126,63432,172.31.69.25,80,,P,T1498.001,1,1
119,1519146857.827663,1519146857.827663,TCP,18.218.55.126,63461,172.31.69.25,80,,P,T1498.001,1,1
120,1519146857.827701,1519146857.827701,TCP,18.218.55.126,63438,172.31.69.25,80,,P,T1498.001,1,1
121,1519146857.827727,1519146857.827727,TCP,18.218.55.126,63384,172.31.69.25,80,,P,T1498.001,1,1
122,1519146857.827764,1519146857.827764,TCP,18.218.55.126,63386,172.31.69.25,80,,P,T1498.001,1,1
123,1519146857.827789,1519146857.827789,TCP,18.218.55.126,63409,172.31.69.25,80,,P,T1498.001,1,1
124,1519146857.827814,1519146857.827814,TCP,18.218.55.126,63388,172.31.69.25,80,,P,T1498.001,1,1
125,1519146857.827839,1519146857.827839,TCP,18.218.55.126,63459,172.31.69.25,80,,P,T1498.001,1,1
126,1519146857.827864,1519146857.827864,TCP,18.218.55.126,63434,172.31.69.25,80,,P,T1498.001,1,1
127,1519146857.827889,1519146857.827889,TCP,18.218.55.126,63413,172.31.69.25,80,,P,T1498.001,1,1
128,1519146857.82792,1519146857.82792,TCP,18.218.55.126,63411,172.31.69.25,80,,P,T1498.001,1,1
129,1519146858.400718,1519146858.400718,TCP,18.218.55.126,63378,172.31.69.25,80,,P,T1498.001,1,1
130,1519146858.400736,1519146858.400736,TCP,18.218.55.126,63377,172.31.69.25,80,,P,T1498.001,1,1
131,1519146858.400753,1519146858.400753,TCP,18.218.55.126,63373,172.31.69.25,80,,P,T1498.001,1,1
132,1519146858.400779,1519146858.400779,TCP,18.218.55.126,63371,172.31.69.25,80,,P,T1498.001,1,1
133,1519146858.400781,1519146858.400781,TCP,18.218.55.126,63374,172.31.69.25,80,,P,T1498.001,1,1
134,1519146858.400783,1519146858.400783,TCP,18.218.55.126,63376,172.31.69.25,80,,P,T1498.001,1,1
135,1519146858.400785,1519146858.400785,TCP,18.218.55.126,63369,172.31.69.25,80,,P,T1498.001,1,1
136,1519146858.40081,1519146858.40081,TCP,18.218.55.126,63372,172.31.69.25,80,,P,T1498.001,1,1
137,1519146858.400846,1519146858.400846,TCP,18.218.55.126,63375,172.31.69.25,80,,P,T1498.001,1,1
138,1519146858.40086,1519146858.40086,TCP,18.218.55.126,63370,172.31.69.25,80,,P,T1498.001,1,1
139,1519146861.989737,1519146861.989737,TCP,18.219.32.43,63388,172.31.69.25,80,,P,T1498.001,1,1
140,1519146861.989743,1519146861.989743,TCP,18.219.32.43,63320,172.31.69.25,80,,P,T1498.001,1,1
141,1519146861.989745,1519146861.989745,TCP,18.219.32.43,63345,172.31.69.25,80,,P,T1498.001,1,1
142,1519146861.98976,1519146861.98976,TCP,18.219.32.43,63319,172.31.69.25,80,,P,T1498.001,1,1
143,1519146861.989761,1519146861.989761,TCP,18.219.32.43,63339,172.31.69.25,80,,P,T1498.001,1,1
144,1519146861.989785,1519146861.989785,TCP,18.219.32.43,63389,172.31.69.25,80,,P,T1498.001,1,1
145,1519146861.989842,1519146861.989842,TCP,18.219.32.43,63253,172.31.69.25,80,,P,T1498.001,1,1
146,1519146861.989845,1519146861.989845,TCP,18.219.32.43,63291,172.31.69.25,80,,P,T1498.001,1,1
147,1519146861.989847,1519146861.989847,TCP,18.219.32.43,63351,172.31.69.25,80,,P,T1498.001,1,1
148,1519146861.989901,1519146861.989901,TCP,18.219.32.43,63234,172.31.69.25,80,,P,T1498.001,1,1
149,1519146861.989904,1519146861.989904,TCP,18.219.32.43,63252,172.31.69.25,80,,P,T1498.001,1,1
150,1519146861.989908,1519146861.989908,TCP,18.219.32.43,63318,172.31.69.25,80,,P,T1498.001,1,1
151,1519146861.989908,1519146861.989908,TCP,18.219.32.43,63290,172.31.69.25,80,,P,T1498.001,1,1
152,1519146861.98994,1519146861.98994,TCP,18.219.32.43,63338,172.31.69.25,80,,P,T1498.001,1,1
153,1519146861.989943,1519146861.989943,TCP,18.219.32.43,63366,172.31.69.25,80,,P,T1498.001,1,1
154,1519146861.989973,1519146861.989973,TCP,18.219.32.43,63317,172.31.69.25,80,,P,T1498.001,1,1
155,1519146861.990022,1519146861.990022,TCP,18.219.32.43,63312,172.31.69.25,80,,P,T1498.001,1,1
156,1519146861.990024,1519146861.990024,TCP,18.219.32.43,63354,172.31.69.25,80,,P,T1498.001,1,1
157,1519146861.990026,1519146861.990026,TCP,18.219.32.43,63324,172.31.69.25,80,,P,T1498.001,1,1
158,1519146861.990047,1519146861.990047,TCP,18.219.32.43,63311,172.31.69.25,80,,P,T1498.001,1,1
159,1519146861.990079,1519146861.990079,TCP,18.219.32.43,63337,172.31.69.25,80,,P,T1498.001,1,1
160,1519146861.990207,1519146861.990207,TCP,18.219.32.43,63371,172.31.69.25,80,,P,T1498.001,1,1
161,1519146861.99021,1519146861.99021,TCP,18.219.32.43,63242,172.31.69.25,80,,P,T1498.001,1,1
162,1519146861.990211,1519146861.990211,TCP,18.219.32.43,63384,172.31.69.25,80,,P,T1498.001,1,1
163,1519146861.990215,1519146861.990215,TCP,18.219.32.43,63229,172.31.69.25,80,,P,T1498.001,1,1
164,1519146861.990217,1519146861.990217,TCP,18.219.32.43,63349,172.31.69.25,80,,P,T1498.001,1,1
165,1519146861.990254,1519146861.990254,TCP,18.219.32.43,63228,172.31.69.25,80,,P,T1498.001,1,1
166,1519146861.990282,1519146861.990282,TCP,18.219.32.43,63379,172.31.69.25,80,,P,T1498.001,1,1
167,1519146861.990301,1519146861.990301,TCP,18.219.32.43,63227,172.31.69.25,80,,P,T1498.001,1,1
168,1519146861.990342,1519146861.990342,TCP,18.219.32.43,63286,172.31.69.25,80,,P,T1498.001,1,1
169,1519146861.990372,1519146861.990372,TCP,18.219.32.43,63226,172.31.69.25,80,,P,T1498.001,1,1
170,1519146861.990389,1519146861.990389,TCP,18.219.32.43,63359,172.31.69.25,80,,P,T1498.001,1,1
171,1519146861.990421,1519146861.990421,TCP,18.219.32.43,63255,172.31.69.25,80,,P,T1498.001,1,1
172,1519146861.990422,1519146861.990422,TCP,18.219.32.43,63225,172.31.69.25,80,,P,T1498.001,1,1
173,1519146861.990459,1519146861.990459,TCP,18.219.32.43,63365,172.31.69.25,80,,P,T1498.001,1,1
174,1519146861.990495,1519146861.990495,TCP,18.219.32.43,63295,172.31.69.25,80,,P,T1498.001,1,1
175,1519146861.990523,1519146861.990523,TCP,18.219.32.43,63303,172.31.69.25,80,,P,T1498.001,1,1
176,1519146861.990535,1519146861.990535,TCP,18.219.32.43,63358,172.31.69.25,80,,P,T1498.001,1,1
177,1519146861.990574,1519146861.990574,TCP,18.219.32.43,63381,172.31.69.25,80,,P,T1498.001,1,1
178,1519146861.990576,1519146861.990576,TCP,18.219.32.43,63284,172.31.69.25,80,,P,T1498.001,1,1
179,1519146861.990588,1519146861.990588,TCP,18.219.32.43,63261,172.31.69.25,80,,P,T1498.001,1,1
180,1519146861.990632,1519146861.990632,TCP,18.219.32.43,63249,172.31.69.25,80,,P,T1498.001,1,1
181,1519146861.990652,1519146861.990652,TCP,18.219.32.43,63364,172.31.69.25,80,,P,T1498.001,1,1
182,1519146861.990655,1519146861.990655,TCP,18.219.32.43,63357,172.31.69.25,80,,P,T1498.001,1,1
183,1519146861.990681,1519146861.990681,TCP,18.219.32.43,63248,172.31.69.25,80,,P,T1498.001,1,1
184,1519146861.990706,1519146861.990706,TCP,18.219.32.43,63260,172.31.69.25,80,,P,T1498.001,1,1
185,1519146861.990755,1519146861.990755,TCP,18.219.32.43,63361,172.31.69.25,80,,P,T1498.001,1,1
186,1519146861.990838,1519146861.990838,TCP,18.219.32.43,63236,172.31.69.25,80,,P,T1498.001,1,1
187,1519146861.990841,1519146861.990841,TCP,18.219.32.43,63322,172.31.69.25,80,,P,T1498.001,1,1
188,1519146861.990844,1519146861.990844,TCP,18.219.32.43,63246,172.31.69.25,80,,P,T1498.001,1,1
189,1519146861.990844,1519146861.990844,TCP,18.219.32.43,63313,172.31.69.25,80,,P,T1498.001,1,1
190,1519146861.990847,1519146861.990847,TCP,18.219.32.43,63363,172.31.69.25,80,,P,T1498.001,1,1
191,1519146861.990968,1519146861.990968,TCP,18.219.32.43,63282,172.31.69.25,80,,P,T1498.001,1,1
192,1519146861.99097,1519146861.99097,TCP,18.219.32.43,63326,172.31.69.25,80,,P,T1498.001,1,1
193,1519146861.990972,1519146861.990972,TCP,18.219.32.43,63369,172.31.69.25,80,,P,T1498.001,1,1
194,1519146861.990973,1519146861.990973,TCP,18.219.32.43,63360,172.31.69.25,80,,P,T1498.001,1,1
195,1519146861.991057,1519146861.991057,TCP,18.219.32.43,63383,172.31.69.25,80,,P,T1498.001,1,1
196,1519146861.991058,1519146861.991058,TCP,18.219.32.43,63347,172.31.69.25,80,,P,T1498.001,1,1
197,1519146861.99106,1519146861.99106,TCP,18.219.32.43,63271,172.31.69.25,80,,P,T1498.001,1,1
198,1519146861.991062,1519146861.991062,TCP,18.219.32.43,63233,172.31.69.25,80,,P,T1498.001,1,1
199,1519146861.99109,1519146861.99109,TCP,18.219.32.43,63279,172.31.69.25,80,,P,T1498.001,1,1
200,1519146861.991112,1519146861.991112,TCP,18.219.32.43,63362,172.31.69.25,80,,P,T1498.001,1,1
201,1519146861.991131,1519146861.991131,TCP,18.219.32.43,63232,172.31.69.25,80,,P,T1498.001,1,1
202,1519146861.991168,1519146861.991168,TCP,18.219.32.43,63355,172.31.69.25,80,,P,T1498.001,1,1
203,1519146861.991206,1519146861.991206,TCP,18.219.32.43,63273,172.31.69.25,80,,P,T1498.001,1,1
204,1519146861.991231,1519146861.991231,TCP,18.219.32.43,63292,172.31.69.25,80,,P,T1498.001,1,1
205,1519146861.99125,1519146861.99125,TCP,18.219.32.43,63353,172.31.69.25,80,,P,T1498.001,1,1
206,1519146861.991269,1519146861.991269,TCP,18.219.32.43,63275,172.31.69.25,80,,P,T1498.001,1,1
207,1519146861.991311,1519146861.991311,TCP,18.219.32.43,63251,172.31.69.25,80,,P,T1498.001,1,1
208,1519146861.991314,1519146861.991314,TCP,18.219.32.43,63373,172.31.69.25,80,,P,T1498.001,1,1
209,1519146861.991336,1519146861.991336,TCP,18.219.32.43,63343,172.31.69.25,80,,P,T1498.001,1,1
210,1519146861.991363,1519146861.991363,TCP,18.219.32.43,63352,172.31.69.25,80,,P,T1498.001,1,1
211,1519146861.991391,1519146861.991391,TCP,18.219.32.43,63376,172.31.69.25,80,,P,T1498.001,1,1
212,1519146861.99141,1519146861.99141,TCP,18.219.32.43,63328,172.31.69.25,80,,P,T1498.001,1,1
213,1519146861.991436,1519146861.991436,TCP,18.219.32.43,63315,172.31.69.25,80,,P,T1498.001,1,1
214,1519146861.991508,1519146861.991508,TCP,18.219.32.43,63336,172.31.69.25,80,,P,T1498.001,1,1
215,1519146861.99151,1519146861.99151,TCP,18.219.32.43,63240,172.31.69.25,80,,P,T1498.001,1,1
216,1519146861.991511,1519146861.991511,TCP,18.219.32.43,63299,172.31.69.25,80,,P,T1498.001,1,1
217,1519146861.991526,1519146861.991526,TCP,18.219.32.43,63378,172.31.69.25,80,,P,T1498.001,1,1
218,1519146861.991556,1519146861.991556,TCP,18.219.32.43,63224,172.31.69.25,80,,P,T1498.001,1,1
219,1519146861.991582,1519146861.991582,TCP,18.219.32.43,63305,172.31.69.25,80,,P,T1498.001,1,1
220,1519146861.991584,1519146861.991584,TCP,18.219.32.43,63298,172.31.69.25,80,,P,T1498.001,1,1
221,1519146861.991612,1519146861.991612,TCP,18.219.32.43,63314,172.31.69.25,80,,P,T1498.001,1,1
222,1519146861.991629,1519146861.991629,TCP,18.219.32.43,63330,172.31.69.25,80,,P,T1498.001,1,1
223,1519146861.991646,1519146861.991646,TCP,18.219.32.43,63297,172.31.69.25,80,,P,T1498.001,1,1
224,1519146861.991667,1519146861.991667,TCP,18.219.32.43,63289,172.31.69.25,80,,P,T1498.001,1,1
225,1519146861.991711,1519146861.991711,TCP,18.219.32.43,63332,172.31.69.25,80,,P,T1498.001,1,1
226,1519146861.991712,1519146861.991712,TCP,18.219.32.43,63304,172.31.69.25,80,,P,T1498.001,1,1
227,1519146861.992019,1519146861.992019,TCP,18.219.32.43,63288,172.31.69.25,80,,P,T1498.001,1,1
228,1519146861.992042,1519146861.992042,TCP,18.219.32.43,63296,172.31.69.25,80,,P,T1498.001,1,1
229,1519146861.992084,1519146861.992084,TCP,18.219.32.43,63335,172.31.69.25,80,,P,T1498.001,1,1
230,1519146861.992104,1519146861.992104,TCP,18.219.32.43,63254,172.31.69.25,80,,P,T1498.001,1,1
231,1519146861.992125,1519146861.992125,TCP,18.219.32.43,63287,172.31.69.25,80,,P,T1498.001,1,1
232,1519146861.992156,1519146861.992156,TCP,18.219.32.43,63329,172.31.69.25,80,,P,T1498.001,1,1
233,1519146861.992193,1519146861.992193,TCP,18.219.32.43,63333,172.31.69.25,80,,P,T1498.001,1,1
234,1519146861.992206,1519146861.992206,TCP,18.219.32.43,63334,172.31.69.25,80,,P,T1498.001,1,1
235,1519146861.992207,1519146861.992207,TCP,18.219.32.43,63331,172.31.69.25,80,,P,T1498.001,1,1
236,1519146861.992249,1519146861.992249,TCP,18.219.32.43,63385,172.31.69.25,80,,P,T1498.001,1,1
237,1519146861.992275,1519146861.992275,TCP,18.219.32.43,63380,172.31.69.25,80,,P,T1498.001,1,1
238,1519146861.992309,1519146861.992309,TCP,18.219.32.43,63235,172.31.69.25,80,,P,T1498.001,1,1
239,1519146861.99231,1519146861.99231,TCP,18.219.32.43,63342,172.31.69.25,80,,P,T1498.001,1,1
240,1519146861.992364,1519146861.992364,TCP,18.219.32.43,63285,172.31.69.25,80,,P,T1498.001,1,1
241,1519146861.992367,1519146861.992367,TCP,18.219.32.43,63377,172.31.69.25,80,,P,T1498.001,1,1
242,1519146861.992403,1519146861.992403,TCP,18.219.32.43,63259,172.31.69.25,80,,P,T1498.001,1,1
243,1519146861.99242,1519146861.99242,TCP,18.219.32.43,63391,172.31.69.25,80,,P,T1498.001,1,1
244,1519146861.99246,1519146861.99246,TCP,18.219.32.43,63382,172.31.69.25,80,,P,T1498.001,1,1
245,1519146861.992463,1519146861.992463,TCP,18.219.32.43,63244,172.31.69.25,80,,P,T1498.001,1,1
246,1519146861.992482,1519146861.992482,TCP,18.219.32.43,63258,172.31.69.25,80,,P,T1498.001,1,1
