"Flow Number, Seq",Start TimeStamp,Finish TimeStamp,Protocol,Src IP,Src Port,Dst IP,Dst Port,ICMP ID,Type,ID Sub/Technique,#Attack Messages,#Attack Instances
16,1706620427.2128649,1706620427.2128649,UDP,8.8.4.4,53.0,10.10.1.9,20628.0,,P,T1498.002,1.0,1.0
17,1706620427.2128687,1706620427.2128687,UDP,208.67.222.222,53.0,10.10.1.9,48445.0,,P,T1498.002,1.0,1.0
18,1706620427.2156172,1706620427.2156172,UDP,208.67.222.220,53.0,10.10.1.9,61575.0,,P,T1498.002,1.0,1.0
19,1706620427.215624,1706620427.215624,UDP,9.9.9.9,53.0,10.10.1.9,7090.0,,P,T1498.002,1.0,1.0
20,1706620427.215628,1706620427.215628,UDP,208.67.222.222,53.0,10.10.1.9,1572.0,,P,T1498.002,1.0,1.0
21,1706620427.2158988,1706620427.2158988,UDP,8.8.4.4,53.0,10.10.1.9,43918.0,,P,T1498.002,1.0,1.0
22,1706620427.215905,1706620427.215905,UDP,208.67.222.222,53.0,10.10.1.9,42076.0,,P,T1498.002,1.0,1.0
23,1706620427.2187192,1706620427.2187192,UDP,9.9.9.10,53.0,10.10.1.9,28231.0,,P,T1498.002,1.0,1.0
24,1706620427.2189171,1706620427.2189171,UDP,134.195.4.2,53.0,10.10.1.9,9562.0,,P,T1498.002,1.0,1.0
25,1706620427.2189271,1706620427.2189271,UDP,208.67.220.222,53.0,10.10.1.9,2789.0,,P,T1498.002,1.0,1.0
26,1706620427.218941,1706620427.218941,UDP,208.67.222.222,53.0,10.10.1.9,24047.0,,P,T1498.002,1.0,1.0
27,1706620427.2189476,1706620427.2189476,UDP,8.8.4.4,53.0,10.10.1.9,60594.0,,P,T1498.002,1.0,1.0
28,1706620427.2237113,1706620427.2237113,UDP,9.9.9.9,53.0,10.10.1.9,64439.0,,P,T1498.002,1.0,1.0
29,1706620427.2264593,1706620427.2264593,UDP,134.195.4.2,53.0,10.10.1.9,34369.0,,P,T1498.002,1.0,1.0
30,1706620427.2290862,1706620427.2290862,UDP,134.195.4.2,53.0,10.10.1.9,6936.0,,P,T1498.002,1.0,1.0
31,1706620427.2290964,1706620427.2290964,UDP,208.67.222.220,53.0,10.10.1.9,28713.0,,P,T1498.002,1.0,1.0
32,1706620427.229103,1706620427.229103,UDP,208.67.220.220,53.0,10.10.1.9,58227.0,,P,T1498.002,1.0,1.0
33,1706620427.2291105,1706620427.2291105,UDP,8.8.4.4,53.0,10.10.1.9,54248.0,,P,T1498.002,1.0,1.0
34,1706620427.2292893,1706620427.2292893,UDP,208.67.220.220,53.0,10.10.1.9,47939.0,,P,T1498.002,1.0,1.0
35,1706620427.2292993,1706620427.2292993,UDP,208.67.222.220,53.0,10.10.1.9,60528.0,,P,T1498.002,1.0,1.0
36,1706620427.2329645,1706620427.2329645,UDP,208.67.222.222,53.0,10.10.1.9,15852.0,,P,T1498.002,1.0,1.0
37,1706620427.232988,1706620427.232988,UDP,134.195.4.2,53.0,10.10.1.9,20659.0,,P,T1498.002,1.0,1.0
38,1706620427.2329972,1706620427.2329972,UDP,9.9.9.10,53.0,10.10.1.9,61356.0,,P,T1498.002,1.0,1.0
39,1706620427.237085,1706620427.237085,UDP,8.8.4.4,53.0,10.10.1.9,38848.0,,P,T1498.002,1.0,1.0
40,1706620427.237092,1706620427.237092,UDP,8.8.8.8,53.0,10.10.1.9,10707.0,,P,T1498.002,1.0,1.0
41,1706620427.2370992,1706620427.2370992,UDP,208.67.222.222,53.0,10.10.1.9,59402.0,,P,T1498.002,1.0,1.0
42,1706620427.2372897,1706620427.2372897,UDP,134.195.4.2,53.0,10.10.1.9,57200.0,,P,T1498.002,1.0,1.0
43,1706620427.241342,1706620427.241342,UDP,8.8.4.4,53.0,10.10.1.9,47951.0,,P,T1498.002,1.0,1.0
44,1706620427.2415445,1706620427.2415445,UDP,208.67.220.222,53.0,10.10.1.9,59427.0,,P,T1498.002,1.0,1.0
45,1706620427.2483923,1706620427.2483923,UDP,9.9.9.9,53.0,10.10.1.9,42449.0,,P,T1498.002,1.0,1.0
46,1706620427.2512138,1706620427.2512138,UDP,208.67.222.220,53.0,10.10.1.9,7637.0,,P,T1498.002,1.0,1.0
47,1706620427.2512236,1706620427.2512236,UDP,208.67.220.220,53.0,10.10.1.9,4547.0,,P,T1498.002,1.0,1.0
48,1706620427.2512305,1706620427.2512305,UDP,208.67.222.222,53.0,10.10.1.9,49068.0,,P,T1498.002,1.0,1.0
49,1706620427.2514167,1706620427.2514167,UDP,9.9.9.10,53.0,10.10.1.9,56292.0,,P,T1498.002,1.0,1.0
50,1706620427.251506,1706620427.251506,UDP,208.67.222.222,53.0,10.10.1.9,14133.0,,P,T1498.002,1.0,1.0
51,1706620427.251512,1706620427.251512,UDP,208.67.220.222,53.0,10.10.1.9,44952.0,,P,T1498.002,1.0,1.0
52,1706620427.251523,1706620427.251523,UDP,134.195.4.2,53.0,10.10.1.9,56882.0,,P,T1498.002,1.0,1.0
53,1706620427.2545877,1706620427.2545877,UDP,9.9.9.9,53.0,10.10.1.9,36518.0,,P,T1498.002,1.0,1.0
54,1706620427.2545936,1706620427.2545936,UDP,195.208.5.1,53.0,10.10.1.9,1787.0,,P,T1498.002,1.0,1.0
55,1706620427.2547915,1706620427.2547915,UDP,208.67.220.220,53.0,10.10.1.9,58516.0,,P,T1498.002,1.0,1.0
56,1706620427.2548013,1706620427.2548013,UDP,208.67.220.220,53.0,10.10.1.9,35574.0,,P,T1498.002,1.0,1.0
57,1706620427.2548082,1706620427.2548082,UDP,208.67.220.220,53.0,10.10.1.9,37982.0,,P,T1498.002,1.0,1.0
58,1706620427.2588384,1706620427.2588384,UDP,208.67.220.220,53.0,10.10.1.9,60583.0,,P,T1498.002,1.0,1.0
59,1706620427.2588449,1706620427.2588449,UDP,8.8.4.4,53.0,10.10.1.9,24397.0,,P,T1498.002,1.0,1.0
60,1706620427.2590415,1706620427.2590415,UDP,77.88.8.1,53.0,10.10.1.9,55211.0,,P,T1498.002,1.0,1.0
61,1706620427.2628365,1706620427.2628365,UDP,9.9.9.9,53.0,10.10.1.9,34513.0,,P,T1498.002,1.0,1.0
62,1706620427.2631333,1706620427.2631333,UDP,62.76.76.62,53.0,10.10.1.9,43220.0,,P,T1498.002,1.0,1.0
63,1706620427.2631428,1706620427.2631428,UDP,208.67.222.220,53.0,10.10.1.9,25865.0,,P,T1498.002,1.0,1.0
64,1706620427.26647,1706620427.26647,UDP,8.8.8.8,53.0,10.10.1.9,54157.0,,P,T1498.002,1.0,1.0
65,1706620427.2666745,1706620427.2666745,UDP,208.67.220.222,53.0,10.10.1.9,42945.0,,P,T1498.002,1.0,1.0
66,1706620427.2666802,1706620427.2666802,UDP,208.67.222.222,53.0,10.10.1.9,23971.0,,P,T1498.002,1.0,1.0
67,1706620427.266879,1706620427.266879,UDP,8.8.8.8,53.0,10.10.1.9,12939.0,,P,T1498.002,1.0,1.0
68,1706620427.2668855,1706620427.2668855,UDP,8.8.4.4,53.0,10.10.1.9,39106.0,,P,T1498.002,1.0,1.0
69,1706620427.2668889,1706620427.2668889,UDP,77.88.8.8,53.0,10.10.1.9,41751.0,,P,T1498.002,1.0,1.0
70,1706620427.2704775,1706620427.2704775,UDP,77.88.8.1,53.0,10.10.1.9,4056.0,,P,T1498.002,1.0,1.0
71,1706620427.270488,1706620427.270488,UDP,9.9.9.10,53.0,10.10.1.9,32503.0,,P,T1498.002,1.0,1.0
72,1706620427.2738476,1706620427.2738476,UDP,9.9.9.9,53.0,10.10.1.9,38488.0,,P,T1498.002,1.0,1.0
73,1706620427.2738512,1706620427.2738512,UDP,9.9.9.10,53.0,10.10.1.9,62214.0,,P,T1498.002,1.0,1.0
74,1706620427.2740407,1706620427.2740407,UDP,208.67.220.222,53.0,10.10.1.9,43562.0,,P,T1498.002,1.0,1.0
75,1706620427.2740474,1706620427.2740474,UDP,77.88.8.8,53.0,10.10.1.9,19164.0,,P,T1498.002,1.0,1.0
76,1706620427.2740548,1706620427.2740548,UDP,62.76.76.62,53.0,10.10.1.9,42040.0,,P,T1498.002,1.0,1.0
77,1706620427.2740617,1706620427.2740617,UDP,208.67.220.222,53.0,10.10.1.9,40310.0,,P,T1498.002,1.0,1.0
78,1706620427.2778385,1706620427.2778385,UDP,208.67.222.222,53.0,10.10.1.9,29756.0,,P,T1498.002,1.0,1.0
79,1706620427.277845,1706620427.277845,UDP,208.67.222.220,53.0,10.10.1.9,38970.0,,P,T1498.002,1.0,1.0
80,1706620427.2780411,1706620427.2780411,UDP,9.9.9.9,53.0,10.10.1.9,20135.0,,P,T1498.002,1.0,1.0
81,1706620427.278047,1706620427.278047,UDP,8.8.4.4,53.0,10.10.1.9,33876.0,,P,T1498.002,1.0,1.0
82,1706620427.2780502,1706620427.2780502,UDP,77.88.8.8,53.0,10.10.1.9,51092.0,,P,T1498.002,1.0,1.0
83,1706620427.2812254,1706620427.2812254,UDP,77.88.8.8,53.0,10.10.1.9,23843.0,,P,T1498.002,1.0,1.0
84,1706620427.2812352,1706620427.2812352,UDP,8.8.8.8,53.0,10.10.1.9,11390.0,,P,T1498.002,1.0,1.0
85,1706620427.2814577,1706620427.2814577,UDP,9.9.9.9,53.0,10.10.1.9,34224.0,,P,T1498.002,1.0,1.0
86,1706620427.2854693,1706620427.2854693,UDP,8.8.4.4,53.0,10.10.1.9,32071.0,,P,T1498.002,1.0,1.0
87,1706620427.2856677,1706620427.2856677,UDP,77.88.8.1,53.0,10.10.1.9,6708.0,,P,T1498.002,1.0,1.0
88,1706620427.2856836,1706620427.2856836,UDP,9.9.9.9,53.0,10.10.1.9,33393.0,,P,T1498.002,1.0,1.0
89,1706620427.2858727,1706620427.2858727,UDP,195.208.5.1,53.0,10.10.1.9,54317.0,,P,T1498.002,1.0,1.0
90,1706620427.285886,1706620427.285886,UDP,62.76.76.62,53.0,10.10.1.9,8755.0,,P,T1498.002,1.0,1.0
91,1706620427.2858925,1706620427.2858925,UDP,208.67.222.222,53.0,10.10.1.9,6699.0,,P,T1498.002,1.0,1.0
92,1706620427.2882223,1706620427.2882223,UDP,208.67.222.222,53.0,10.10.1.9,48288.0,,P,T1498.002,1.0,1.0
93,1706620427.288226,1706620427.288226,UDP,208.67.220.220,53.0,10.10.1.9,13477.0,,P,T1498.002,1.0,1.0
94,1706620427.2884166,1706620427.2884166,UDP,62.76.76.62,53.0,10.10.1.9,12617.0,,P,T1498.002,1.0,1.0
95,1706620427.2929645,1706620427.2929645,UDP,9.9.9.10,53.0,10.10.1.9,35803.0,,P,T1498.002,1.0,1.0
96,1706620427.2931776,1706620427.2931776,UDP,208.67.222.222,53.0,10.10.1.9,49135.0,,P,T1498.002,1.0,1.0
97,1706620427.2931812,1706620427.2931812,UDP,208.67.220.220,53.0,10.10.1.9,13538.0,,P,T1498.002,1.0,1.0
98,1706620427.2931845,1706620427.2931845,UDP,77.88.8.1,53.0,10.10.1.9,59398.0,,P,T1498.002,1.0,1.0
99,1706620427.294726,1706620427.294726,UDP,1.0.0.1,53.0,10.10.1.9,22764.0,,P,T1498.002,1.0,1.0
100,1706620427.2949293,1706620427.2949293,UDP,9.9.9.10,53.0,10.10.1.9,52618.0,,P,T1498.002,1.0,1.0
101,1706620427.2949347,1706620427.2949347,UDP,208.67.220.222,53.0,10.10.1.9,12396.0,,P,T1498.002,1.0,1.0
102,1706620427.2949417,1706620427.2949417,UDP,62.76.62.76,53.0,10.10.1.9,36018.0,,P,T1498.002,1.0,1.0
103,1706620427.2949486,1706620427.2949486,UDP,208.67.220.220,53.0,10.10.1.9,23218.0,,P,T1498.002,1.0,1.0
104,1706620427.2949522,1706620427.2949522,UDP,1.1.1.1,53.0,10.10.1.9,23807.0,,P,T1498.002,1.0,1.0
105,1706620427.2949584,1706620427.2949584,UDP,62.76.62.76,53.0,10.10.1.9,59897.0,,P,T1498.002,1.0,1.0
106,1706620427.2949648,1706620427.2949648,UDP,8.8.8.8,53.0,10.10.1.9,19696.0,,P,T1498.002,1.0,1.0
107,1706620427.2989633,1706620427.2989633,UDP,8.8.8.8,53.0,10.10.1.9,15859.0,,P,T1498.002,1.0,1.0
108,1706620427.2989695,1706620427.2989695,UDP,9.9.9.10,53.0,10.10.1.9,49442.0,,P,T1498.002,1.0,1.0
109,1706620427.2991664,1706620427.2991664,UDP,195.208.5.1,53.0,10.10.1.9,40553.0,,P,T1498.002,1.0,1.0
110,1706620427.2991755,1706620427.2991755,UDP,8.8.8.8,53.0,10.10.1.9,62779.0,,P,T1498.002,1.0,1.0
111,1706620427.2991784,1706620427.2991784,UDP,208.67.220.220,53.0,10.10.1.9,3655.0,,P,T1498.002,1.0,1.0
112,1706620427.303291,1706620427.303291,UDP,1.1.1.1,53.0,10.10.1.9,24321.0,,P,T1498.002,1.0,1.0
113,1706620427.3033009,1706620427.3033009,UDP,62.76.76.62,53.0,10.10.1.9,58078.0,,P,T1498.002,1.0,1.0
114,1706620427.3072133,1706620427.3072133,UDP,8.8.4.4,53.0,10.10.1.9,18666.0,,P,T1498.002,1.0,1.0
115,1706620427.3074174,1706620427.3074174,UDP,77.88.8.8,53.0,10.10.1.9,50149.0,,P,T1498.002,1.0,1.0
116,1706620427.307438,1706620427.307438,UDP,195.208.5.1,53.0,10.10.1.9,40360.0,,P,T1498.002,1.0,1.0
117,1706620427.3076208,1706620427.3076208,UDP,195.208.5.1,53.0,10.10.1.9,60761.0,,P,T1498.002,1.0,1.0
118,1706620427.3154824,1706620427.3154824,UDP,77.88.8.8,53.0,10.10.1.9,46178.0,,P,T1498.002,1.0,1.0
119,1706620427.3156977,1706620427.3156977,UDP,77.88.8.8,53.0,10.10.1.9,48230.0,,P,T1498.002,1.0,1.0
120,1706620427.3179426,1706620427.3179426,UDP,62.76.62.76,53.0,10.10.1.9,33399.0,,P,T1498.002,1.0,1.0
121,1706620427.317959,1706620427.317959,UDP,9.9.9.9,53.0,10.10.1.9,24065.0,,P,T1498.002,1.0,1.0
122,1706620427.3179655,1706620427.3179655,UDP,208.67.222.220,53.0,10.10.1.9,25946.0,,P,T1498.002,1.0,1.0
123,1706620427.3179748,1706620427.3179748,UDP,208.67.220.222,53.0,10.10.1.9,9635.0,,P,T1498.002,1.0,1.0
124,1706620427.3181474,1706620427.3181474,UDP,62.76.62.76,53.0,10.10.1.9,18949.0,,P,T1498.002,1.0,1.0
125,1706620427.3181567,1706620427.3181567,UDP,208.67.220.222,53.0,10.10.1.9,61497.0,,P,T1498.002,1.0,1.0
126,1706620427.322434,1706620427.322434,UDP,77.88.8.1,53.0,10.10.1.9,31897.0,,P,T1498.002,1.0,1.0
127,1706620427.32244,1706620427.32244,UDP,208.67.222.222,53.0,10.10.1.9,58683.0,,P,T1498.002,1.0,1.0
128,1706620427.3224435,1706620427.3224435,UDP,208.67.220.220,53.0,10.10.1.9,61072.0,,P,T1498.002,1.0,1.0
129,1706620427.3224463,1706620427.3224463,UDP,1.1.1.1,53.0,10.10.1.9,63026.0,,P,T1498.002,1.0,1.0
130,1706620427.3224535,1706620427.3224535,UDP,8.8.8.8,53.0,10.10.1.9,1301.0,,P,T1498.002,1.0,1.0
131,1706620427.3224568,1706620427.3224568,UDP,208.67.222.220,53.0,10.10.1.9,23438.0,,P,T1498.002,1.0,1.0
132,1706620427.3244915,1706620427.3244915,UDP,9.9.9.10,53.0,10.10.1.9,23576.0,,P,T1498.002,1.0,1.0
133,1706620427.3247037,1706620427.3247037,UDP,77.88.8.1,53.0,10.10.1.9,64790.0,,P,T1498.002,1.0,1.0
134,1706620427.3247128,1706620427.3247128,UDP,1.1.1.1,53.0,10.10.1.9,51631.0,,P,T1498.002,1.0,1.0
135,1706620427.32472,1706620427.32472,UDP,1.0.0.1,53.0,10.10.1.9,64752.0,,P,T1498.002,1.0,1.0
136,1706620427.3247263,1706620427.3247263,UDP,208.67.222.220,53.0,10.10.1.9,42858.0,,P,T1498.002,1.0,1.0
137,1706620427.32473,1706620427.32473,UDP,208.67.220.220,53.0,10.10.1.9,44474.0,,P,T1498.002,1.0,1.0
138,1706620427.3247335,1706620427.3247335,UDP,9.9.9.9,53.0,10.10.1.9,41271.0,,P,T1498.002,1.0,1.0
139,1706620427.3247364,1706620427.3247364,UDP,9.9.9.10,53.0,10.10.1.9,64187.0,,P,T1498.002,1.0,1.0
140,1706620427.3247397,1706620427.3247397,UDP,208.67.220.220,53.0,10.10.1.9,59097.0,,P,T1498.002,1.0,1.0
141,1706620427.3281784,1706620427.3281784,UDP,77.88.8.1,53.0,10.10.1.9,26131.0,,P,T1498.002,1.0,1.0
142,1706620427.3281815,1706620427.3281815,UDP,195.208.5.1,53.0,10.10.1.9,13780.0,,P,T1498.002,1.0,1.0
143,1706620427.328185,1706620427.328185,UDP,9.9.9.9,53.0,10.10.1.9,1196.0,,P,T1498.002,1.0,1.0
144,1706620427.3283737,1706620427.3283737,UDP,1.1.1.1,53.0,10.10.1.9,40407.0,,P,T1498.002,1.0,1.0
145,1706620427.3283834,1706620427.3283834,UDP,8.8.8.8,53.0,10.10.1.9,22293.0,,P,T1498.002,1.0,1.0
146,1706620427.3283868,1706620427.3283868,UDP,62.76.76.62,53.0,10.10.1.9,23821.0,,P,T1498.002,1.0,1.0
147,1706620427.32839,1706620427.32839,UDP,195.208.5.1,53.0,10.10.1.9,13855.0,,P,T1498.002,1.0,1.0
148,1706620427.333604,1706620427.333604,UDP,1.1.1.1,53.0,10.10.1.9,8964.0,,P,T1498.002,1.0,1.0
149,1706620427.3354745,1706620427.3354745,UDP,208.67.222.220,53.0,10.10.1.9,8332.0,,P,T1498.002,1.0,1.0
150,1706620427.3354812,1706620427.3354812,UDP,208.67.220.222,53.0,10.10.1.9,40913.0,,P,T1498.002,1.0,1.0
151,1706620427.3356788,1706620427.3356788,UDP,9.9.9.9,53.0,10.10.1.9,12605.0,,P,T1498.002,1.0,1.0
152,1706620427.3356843,1706620427.3356843,UDP,1.1.1.1,53.0,10.10.1.9,1025.0,,P,T1498.002,1.0,1.0
153,1706620427.3356936,1706620427.3356936,UDP,8.8.8.8,53.0,10.10.1.9,31319.0,,P,T1498.002,1.0,1.0
154,1706620427.335697,1706620427.335697,UDP,9.9.9.9,53.0,10.10.1.9,7347.0,,P,T1498.002,1.0,1.0
155,1706620427.3357,1706620427.3357,UDP,208.67.222.220,53.0,10.10.1.9,47906.0,,P,T1498.002,1.0,1.0
156,1706620427.3357031,1706620427.3357031,UDP,77.88.8.1,53.0,10.10.1.9,9808.0,,P,T1498.002,1.0,1.0
157,1706620427.337474,1706620427.337474,UDP,208.67.222.222,53.0,10.10.1.9,63959.0,,P,T1498.002,1.0,1.0
158,1706620427.3376863,1706620427.3376863,UDP,77.88.8.1,53.0,10.10.1.9,42343.0,,P,T1498.002,1.0,1.0
159,1706620427.3376968,1706620427.3376968,UDP,195.208.5.1,53.0,10.10.1.9,47464.0,,P,T1498.002,1.0,1.0
160,1706620427.3377004,1706620427.3377004,UDP,9.9.9.9,53.0,10.10.1.9,8593.0,,P,T1498.002,1.0,1.0
161,1706620427.3377037,1706620427.3377037,UDP,1.0.0.1,53.0,10.10.1.9,10378.0,,P,T1498.002,1.0,1.0
162,1706620427.3377094,1706620427.3377094,UDP,1.0.0.1,53.0,10.10.1.9,18108.0,,P,T1498.002,1.0,1.0
163,1706620427.3377128,1706620427.3377128,UDP,1.1.1.1,53.0,10.10.1.9,60142.0,,P,T1498.002,1.0,1.0
164,1706620427.3378837,1706620427.3378837,UDP,62.76.76.62,53.0,10.10.1.9,29698.0,,P,T1498.002,1.0,1.0
165,1706620427.3378897,1706620427.3378897,UDP,62.76.62.76,53.0,10.10.1.9,57253.0,,P,T1498.002,1.0,1.0
166,1706620427.3378928,1706620427.3378928,UDP,9.9.9.10,53.0,10.10.1.9,38461.0,,P,T1498.002,1.0,1.0
167,1706620427.3378956,1706620427.3378956,UDP,195.208.5.1,53.0,10.10.1.9,39731.0,,P,T1498.002,1.0,1.0
168,1706620427.3412223,1706620427.3412223,UDP,195.208.5.1,53.0,10.10.1.9,32858.0,,P,T1498.002,1.0,1.0
169,1706620427.3414192,1706620427.3414192,UDP,77.88.8.1,53.0,10.10.1.9,21293.0,,P,T1498.002,1.0,1.0
170,1706620427.341425,1706620427.341425,UDP,1.0.0.1,53.0,10.10.1.9,64764.0,,P,T1498.002,1.0,1.0
171,1706620427.3414285,1706620427.3414285,UDP,77.88.8.8,53.0,10.10.1.9,57295.0,,P,T1498.002,1.0,1.0
172,1706620427.3414314,1706620427.3414314,UDP,77.88.8.8,53.0,10.10.1.9,38433.0,,P,T1498.002,1.0,1.0
173,1706620427.3414345,1706620427.3414345,UDP,9.9.9.10,53.0,10.10.1.9,52624.0,,P,T1498.002,1.0,1.0
174,1706620427.3414404,1706620427.3414404,UDP,62.76.76.62,53.0,10.10.1.9,11317.0,,P,T1498.002,1.0,1.0
175,1706620427.3414433,1706620427.3414433,UDP,8.8.4.4,53.0,10.10.1.9,56841.0,,P,T1498.002,1.0,1.0
176,1706620427.3461096,1706620427.3461096,UDP,9.9.9.10,53.0,10.10.1.9,61208.0,,P,T1498.002,1.0,1.0
177,1706620427.3461158,1706620427.3461158,UDP,208.67.222.220,53.0,10.10.1.9,61896.0,,P,T1498.002,1.0,1.0
178,1706620427.346314,1706620427.346314,UDP,208.67.222.220,53.0,10.10.1.9,29054.0,,P,T1498.002,1.0,1.0
179,1706620427.34632,1706620427.34632,UDP,208.67.220.222,53.0,10.10.1.9,4444.0,,P,T1498.002,1.0,1.0
180,1706620427.3465192,1706620427.3465192,UDP,9.9.9.9,53.0,10.10.1.9,41520.0,,P,T1498.002,1.0,1.0
181,1706620427.3465247,1706620427.3465247,UDP,208.67.222.222,53.0,10.10.1.9,58518.0,,P,T1498.002,1.0,1.0
182,1706620427.346528,1706620427.346528,UDP,1.1.1.1,53.0,10.10.1.9,12987.0,,P,T1498.002,1.0,1.0
183,1706620427.34717,1706620427.34717,UDP,62.76.76.62,53.0,10.10.1.9,18041.0,,P,T1498.002,1.0,1.0
184,1706620427.347179,1706620427.347179,UDP,208.67.220.222,53.0,10.10.1.9,53032.0,,P,T1498.002,1.0,1.0
185,1706620427.3471856,1706620427.3471856,UDP,77.88.8.8,53.0,10.10.1.9,12434.0,,P,T1498.002,1.0,1.0
186,1706620427.347191,1706620427.347191,UDP,62.76.76.62,53.0,10.10.1.9,14827.0,,P,T1498.002,1.0,1.0
187,1706620427.3471944,1706620427.3471944,UDP,8.8.8.8,53.0,10.10.1.9,58349.0,,P,T1498.002,1.0,1.0
188,1706620427.3473752,1706620427.3473752,UDP,208.67.222.222,53.0,10.10.1.9,19332.0,,P,T1498.002,1.0,1.0
189,1706620427.347381,1706620427.347381,UDP,195.208.5.1,53.0,10.10.1.9,64202.0,,P,T1498.002,1.0,1.0
190,1706620427.3473845,1706620427.3473845,UDP,9.9.9.9,53.0,10.10.1.9,35182.0,,P,T1498.002,1.0,1.0
191,1706620427.3473876,1706620427.3473876,UDP,1.1.1.1,53.0,10.10.1.9,1748.0,,P,T1498.002,1.0,1.0
192,1706620427.3485656,1706620427.3485656,UDP,62.76.76.62,53.0,10.10.1.9,47475.0,,P,T1498.002,1.0,1.0
193,1706620427.3485718,1706620427.3485718,UDP,9.9.9.10,53.0,10.10.1.9,25765.0,,P,T1498.002,1.0,1.0
194,1706620427.3487709,1706620427.3487709,UDP,77.88.8.8,53.0,10.10.1.9,17510.0,,P,T1498.002,1.0,1.0
195,1706620427.3487766,1706620427.3487766,UDP,8.8.4.4,53.0,10.10.1.9,45060.0,,P,T1498.002,1.0,1.0
196,1706620427.3507164,1706620427.3507164,UDP,195.208.5.1,53.0,10.10.1.9,23659.0,,P,T1498.002,1.0,1.0
197,1706620427.350921,1706620427.350921,UDP,77.88.8.1,53.0,10.10.1.9,4940.0,,P,T1498.002,1.0,1.0
198,1706620427.3509269,1706620427.3509269,UDP,8.8.4.4,53.0,10.10.1.9,56197.0,,P,T1498.002,1.0,1.0
199,1706620427.35093,1706620427.35093,UDP,1.1.1.1,53.0,10.10.1.9,36810.0,,P,T1498.002,1.0,1.0
200,1706620427.3509328,1706620427.3509328,UDP,77.88.8.1,53.0,10.10.1.9,39958.0,,P,T1498.002,1.0,1.0
201,1706620427.351125,1706620427.351125,UDP,208.67.220.222,53.0,10.10.1.9,61709.0,,P,T1498.002,1.0,1.0
202,1706620427.3511307,1706620427.3511307,UDP,1.1.1.1,53.0,10.10.1.9,8407.0,,P,T1498.002,1.0,1.0
203,1706620427.352419,1706620427.352419,UDP,1.0.0.1,53.0,10.10.1.9,6169.0,,P,T1498.002,1.0,1.0
204,1706620427.3524308,1706620427.3524308,UDP,9.9.9.10,53.0,10.10.1.9,27427.0,,P,T1498.002,1.0,1.0
205,1706620427.3524337,1706620427.3524337,UDP,8.8.8.8,53.0,10.10.1.9,41937.0,,P,T1498.002,1.0,1.0
206,1706620427.3524396,1706620427.3524396,UDP,62.76.76.62,53.0,10.10.1.9,44593.0,,P,T1498.002,1.0,1.0
207,1706620427.3524425,1706620427.3524425,UDP,208.67.220.222,53.0,10.10.1.9,9527.0,,P,T1498.002,1.0,1.0
208,1706620427.3524458,1706620427.3524458,UDP,8.8.4.4,53.0,10.10.1.9,18927.0,,P,T1498.002,1.0,1.0
209,1706620427.352624,1706620427.352624,UDP,77.88.8.8,53.0,10.10.1.9,13802.0,,P,T1498.002,1.0,1.0
210,1706620427.3538427,1706620427.3538427,UDP,208.67.222.222,53.0,10.10.1.9,29659.0,,P,T1498.002,1.0,1.0
